event_date,item_id,item_name,item_brand,item_category,price_in_usd,quantity,item_revenue_in_usd
20210122,9195961,Google Campus Bike Mini Backpack,Google,Lifestyle,32,1,32
20210122,9195390,Google Youth F/C Pullover Hoodie,Google,Apparel,32,1,32
20210122,9195551,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,1,18
20210122,9195825,YouTube Standards Zip Hoodie Black,YouTube,Apparel,48,1,48
20210122,9196742,Google Men's Softshell Moss,Google,Apparel,79,1,79
20210122,9195555,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,4,70
20210122,(not set),(not set),(not set),(not set),,,
20210122,(not set),(not set),(not set),(not set),,,
20210122,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20210122,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210122,9196383,Google Mural Bottle,Google,Drinkware,19,1,19
20210122,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20210122,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210122,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210122,9196383,Google Mural Bottle,Google,Drinkware,19,1,19
20210122,9196383,Google Mural Bottle,Google,Drinkware,19,1,19
20210122,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20210122,9196712,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,9196712,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,9196711,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,9195032,Google Camp Mug Ivory,Google,Drinkware,13,1,13
20210122,9195295,Android Techie 3D Framed Art,Android,Accessories,20,1,20
20210122,9198447,Mommy Works at Google Book,,Small Goods,16,1,16
20210122,(not set),(not set),(not set),(not set),,,
20210122,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,55,1,55
20210122,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,55,1,55
20210122,9197713,Google PNW Campus Unisex Tee,Google,Clearance,14,1,14
20210122,9196733,Google Cotopaxi Shell,Google,Apparel,38,1,38
20210122,(not set),(not set),(not set),(not set),,,
20210122,9195140,Google Utility BackPack,Google,Bags,120,1,120
20210122,9196855,Android Iconic Hat White,Android,New,13,1,13
20210122,9196710,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,(not set),(not set),(not set),(not set),,,
20210122,9195741,Google Dino Game Tee,Google,Apparel,32,1,32
20210122,9188234,Google Twill Cap Charcoal,Google,Apparel,10,1,10
20210122,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,1,10
20210122,9195794,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20210122,9195742,Google Dino Game Tee,Google,Apparel,32,1,32
20210122,9196420,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20210122,9196905,#IamRemarkable Unisex T-Shirt,#IamRemarkable,Apparel,10,1,10
20210122,9195962,Essential Canvas Tote,Google,New,25,1,25
20210122,9197718,Google Incognito Zip Pack,Google,Bags,61,1,61
20210122,9184831,Google Light Pen Green,Google,Writing Instruments,2,5,8
20210122,9184981,Google Small Standard Journal Navy,Google,Notebooks & Journals,5,3,16
20210122,9196691,Google Youth Badge Tee Olive,Google,Apparel,13,3,40
20210122,9196709,Google Split Seam Tee Olive,Google,Apparel,21,2,42
20210122,9195552,Google Unisex Eco Tee Black,Google,,18,2,35
20210122,9195554,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,1,18
20210122,9196858,Google Recycled Writing Set,Google,Clearance,3,2,7
20210122,9197368,Google Boulder Campus Mug,Google,Campus Collection,7,1,7
20210122,9197759,Google Incognito Techpack V2,Google,Bags,70,1,70
20210122,9196383,Google Mural Bottle,Google,Drinkware,19,1,19
20210122,9196615,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210122,9196786,Google Lapel Pin,Google,New,6,1,6
20210122,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210122,9188197,Google See-No Hear-No Set,Google,Electronics Accessories,10,1,10
20210122,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20210122,9196427,Stan and Friends Tee Green,Google,Apparel,14,1,14
20210122,9195551,Google Unisex Eco Tee Black,Google,Uncategorized Items,22,1,22
20210122,9196629,Google Navy Speckled Tee,Google,Apparel,30,1,30
20210122,9197718,Google Incognito Zip Pack,Google,Bags,61,1,61
20210122,9196652,Google Heathered Pom Beanie,Google,New,12,2,24
20210122,9196782,Google Maps Pin,Google,New,7,1,7
20210122,9196894,Google Cork Card Holder,Google,Accessories,17,1,17
20210122,9196423,Flamingo and Friends Tee Blue,Google,Apparel,20,1,20
20210122,9190330,Google Crew Socks,Google,Apparel,16,1,16
20210122,9196430,Stan and Friends Tee Green,Google,Apparel,18,1,18
20210122,9188234,Google Twill Cap Charcoal,Google,Apparel,13,1,13
20210122,9195551,Google Unisex Eco Tee Black,Google,Uncategorized Items,22,1,22
20210122,9196615,Google Crewneck Sweatshirt Green,Google,Apparel,55,1,55
20210122,9195245,Google Infant Charcoal Onesie,Google,Apparel,20,1,20
20210122,9200199,Google Bear Baby Blanket Beige,Google,Shop by Brand,19,1,19
20210122,9195248,Google Toddler FC Zip Hoodie,Google,Apparel,28,1,28
20210122,9180867,Google Frisbee,Google,Shop by Brand,1,1,1
20210122,9196867,Stainless Bent Straw/Cleaner,Google,Clearance,2,2,4
20210122,9188192,YouTube Twill Sandwich Cap Black,YouTube,Apparel,10,1,10
20210122,9196785,Google Keychain,Google,New,6,1,6
20210122,9195964,Google Seaport Tote,Google,New,48,1,48
20210122,9196724,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,44,1,44
20210122,9200710,Google Knit Blanket,Google,Lifestyle,70,1,70
20210122,9188233,Google Phone Stand Bamboo,Google,Accessories,4,1,4
20210122,9195971,Google Chrome Dinosaur Collectible,Google,Accessories,24,1,24
20210122,9196426,Stan and Friends Tee Green,Google,Apparel,14,1,14
20210122,9196959,Google NYC Campus Ladies Tee,Google,Campus Collection,14,1,14
20210122,9196445,Google Beekeepers Youth Tee Pink,Google,Apparel,14,1,14
20210122,9196908,#IamRemarkable Unisex T-Shirt,#IamRemarkable,Apparel,10,1,10
20210122,9197592,Google Kirkland Campus Unisex Tee,Google,Clearance,14,1,14
20210122,9195941,Google Striped Penny Pouch,Google,Bags,2,2,4
20210122,9200362,Google Cloud Pen,Google Cloud,Shop by Brand,2,4,10
20210122,9200319,Google Black Cloud Zip Hoodie,Google Cloud,Apparel,55,1,55
20210122,9195936,Google Color Block Notebook,Google,Stationery,10,3,29
20210122,9188256,Google Women's Black Tee,Google,Apparel,15,1,15
20210122,9196780,Google Sherpa Vest Black,Google,Apparel,79,1,79
20210122,9196872,Google Felt Luggage Tag,Google,Clearance,8,1,8
20210122,9196710,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,9195551,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,1,18
20210122,9196647,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20210122,9196711,Google Split Seam Tee Olive,Google,Apparel,21,1,21
20210122,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210122,9196875,Google KeepCup,Google,New,28,1,28
20210122,9180818,Keyboard DOT Sticker,Google,Office,2,1,2
20210122,9196636,Google Red Speckled Tee,Google,Apparel,24,1,24
20210122,9200320,Google Black Cloud Zip Hoodie,Google Cloud,Apparel,55,1,55
20210122,9196822,Android Pocket Toddler Tee Navy,Android,Apparel,18,1,18
20210122,9196722,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,44,1,44
20210122,9195236,Google Toddler FC Tee Charcoal,Google,Apparel,20,1,20
20210122,9196422,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20210122,9195359,Noogler Android Figure,Android,Accessories,13,1,13
20210122,9196802,Android Iconic Pin,Android,New,3,1,3
20210122,9197759,Google Incognito Techpack V2,Google,Bags,70,1,70
20210122,9196858,Google Recycled Writing Set,Google,Clearance,3,1,3
20210122,9188234,Google Twill Cap Charcoal,Google,Apparel,10,1,10
20210122,9188234,Google Twill Cap Charcoal,Google,Apparel,10,1,10
20210122,9197759,Google Incognito Techpack V2,Google,Bags,70,1,70
20210122,9196858,Google Recycled Writing Set,Google,Clearance,3,1,3
20210122,9195250,Google Toddler FC Zip Hoodie,Google,Apparel,28,1,28
20210122,9195251,Google Youth FC Zip Hoodie,Google,Apparel,36,1,36
20210122,9196968,Google NYC Campus Zip Hoodie,Google,Campus Collection,32,1,32
20210122,9196867,Stainless Bent Straw/Cleaner,Google,Clearance,2,1,2
20210122,9196951,Google NYC Campus Bottle,Google,Campus Collection,14,1,14
20210122,9197426,Google SF Campus Bottle,Google,Campus Collection,14,1,14
20210122,9200600,Google Bot (Multicolored),Google,Lifestyle,10,1,10
20210122,9198448,Daddy Works at Google Book,,Small Goods,16,1,16
20210122,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20210122,9195359,Noogler Android Figure,Android,Accessories,13,1,13
20210122,9194259,Google Campus Bike,Google,Accessories,32,1,32
20210122,9197387,Google LA Campus Zip Hoodie,Google,Clearance,32,1,32
20210122,9196967,Google NYC Campus Zip Hoodie,Google,Campus Collection,32,1,32
20210122,9196994,Google Chicago Campus Zip Hoodie,Google,Campus Collection,32,1,32
20210122,9197398,Google LA Campus Sticker,Google,Campus Collection,1,1,1
20210122,9196894,Google Cork Card Holder,Google,Accessories,13,1,13
20210122,9195939,Google Campus Bike Grid Task Pad,Google,Office,10,1,10
20210122,9196858,Google Recycled Writing Set,Google,Clearance,3,1,3
20210122,9197426,Google SF Campus Bottle,Google,Campus Collection,11,1,11
20210122,9196421,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20210122,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20210122,9195962,Essential Canvas Tote,Google,New,25,1,25
20210122,9196850,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20210122,9197713,Google PNW Campus Unisex Tee,Google,Clearance,14,1,14
20210122,9197706,Google PNW Campus Zip Hoodie,Google,Clearance,32,1,32
20210122,9196785,Google Keychain,Google,New,6,1,6
20210122,9196867,Stainless Bent Straw/Cleaner,Google,Clearance,2,1,2
20210122,9197591,Google Kirkland Campus Unisex Tee,Google,Clearance,14,2,28
20210122,9195295,Android Techie 3D Framed Art,Android,Accessories,16,1,16
20210122,9196949,Google NYC Campus Lapel Pin,Google,Campus Collection,3,1,3
20210122,9195913,Womens Google Striped LS,Google,Apparel,16,1,16
20210122,9184830,Google Light Pen Red,Google,Writing Instruments,2,1,2
20210122,9184831,Google Light Pen Green,Google,Writing Instruments,2,1,2
20210122,9200600,Google Bot (Multicolored),Google,Lifestyle,8,1,8
20210122,9196895,Google Cork Passport Holder,Google,Accessories,16,1,16
20210122,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20210122,9196777,Google Sherpa Vest Black,Google,Apparel,63,1,63
20210122,9195949,Google Crew Combed Cotton Sock,Google,Apparel,14,1,14
20210122,9195948,Google Crew Striped Athletic Sock,Google,Apparel,17,1,17
20210122,9195553,Google Unisex Eco Tee Black,Google,Uncategorized Items,22,1,22
20210122,9195130,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20210122,9195971,Google Chrome Dinosaur Collectible,Google,Accessories,30,1,30
20210122,9180819,Google Laptop and Cell Phone Stickers,Google,,3,2,6
20210122,9196849,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20210122,9196848,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20210122,9195296,Android Super Hero 3D Framed Art,Android,Accessories,16,1,16
20210122,9196821,Android Pocket Toddler Tee Navy,Android,Apparel,18,1,18
20210122,9200600,Google Bot (Multicolored),Google,Lifestyle,8,1,8
20210122,9196832,Android Pocket Onesie Navy,Android,Apparel,18,1,18
20210122,9199225,Google Land & Sea Mug,Google,Shop by Brand,14,2,27
20210122,9185002,Google Large Standard Journal Grey,Google,Office,13,2,26
20210122,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,2,21
20210122,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,3,48
20210122,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,2,88
20210122,9196723,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,44,1,44
20210122,9196724,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,44,1,44
20210122,9196648,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,2,110
20210122,9196891,Google Medium Pet Leash (Blue/Green),Google,Accessories,28,1,28
20210122,9196676,Google Speckled Beanie Grey,Google,New,16,2,32
20210122,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,10,1,10
20210122,9199077,Google Land & Sea Women's Eco Tee,Google,Apparel,20,1,20
20210122,9195197,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20210122,9195198,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20210122,9199225,Google Land & Sea Mug,Google,Shop by Brand,14,1,14
20210122,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,20,1,20
20210122,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20210122,9197400,Google LA Campus Mug,Google,Campus Collection,7,1,7
20210122,9188315,Google Magnet,Google,Accessories,6,1,6
20210122,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20210122,9196856,Android Iconic Hat Black,Android,Clearance,9,1,9
20210122,9196810,Android Pocket Tee Navy,Android,Apparel,23,1,23
20210122,9188206,Google Separating Keyring,Google,Accessories,6,1,6
20210122,9195842,Google Pen Bright Blue,Google,Stationery,1,1,1
20210122,9188201,Google Pen White,Google,Office,1,2,3
20210122,9195847,Google Pen Red,Google,Stationery,1,1,1
20210122,9196664,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,55,1,55
20210122,9200362,Google Cloud Pen,Google Cloud,Shop by Brand,2,1,2
20210122,9196445,Google Beekeepers Youth Tee Pink,Google,Apparel,14,1,14
20210122,9195941,Google Striped Penny Pouch,Google,Bags,2,1,2
20210122,9184850,Google Tee Yellow,Google,Clearance,9,1,9
20210122,9195741,Google Dino Game Tee,Google,Apparel,32,1,32
20210122,9184858,Google Tee Green,Google,Clearance,9,1,9
20210122,9196732,Google Cotopaxi Shell,Google,Apparel,38,1,38
20210122,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20210122,9195208,Google Tudes Recycled Tee,Google,Apparel,24,1,24
20210122,9196832,Android Pocket Onesie Navy,Android,Apparel,18,1,18
20210122,9184831,Google Light Pen Green,Google,Writing Instruments,2,4,7
20210122,9180865,Google Metallic Notebook Set,Google,Office,5,2,10
20210122,9196977,Google Chicago Campus Mug,Google,Campus Collection,7,1,7
20210122,9184830,Google Light Pen Red,Google,Writing Instruments,2,3,5
20210122,9184829,Google Light Pen Blue,Google,Writing Instruments,2,1,2
20210122,9190330,Google Crew Socks,Google,Apparel,13,1,13
20210122,9196832,Android Pocket Onesie Navy,Android,Apparel,18,1,18
20210122,9196636,Google Red Speckled Tee,Google,Apparel,24,1,24
20210122,9195245,Google Infant Charcoal Onesie,Google,Apparel,20,1,20
20210122,9184831,Google Light Pen Green,Google,Writing Instruments,2,1,2
20210122,9195927,Google Blue Kids Sunglasses,Google,Accessories,4,2,8
20210122,9196412,Google Beekeepers Tee Mint,Google,Apparel,14,1,14
20210122,9197968,Google Mountain View Campus Ladies Tee,Google,Campus Collection,14,1,14
20210122,9180865,Google Metallic Notebook Set,Google,Office,5,1,5
20210122,9197591,Google Kirkland Campus Unisex Tee,Google,Clearance,14,1,14
20210122,9195847,Google Pen Red,Google,Stationery,1,1,1
20210122,9196427,Stan and Friends Tee Green,Google,Apparel,14,1,14
20210122,9188315,Google Magnet,Google,Accessories,6,1,6
20210122,9196995,Google Chicago Campus Zip Hoodie,Google,Campus Collection,32,1,32
20210122,9199084,Google Land & Sea Journal Set,Google,Google,12,1,12
20210122,9196735,Google Cotopaxi Shell,Google,Apparel,38,1,38
20210122,9196437,Stan and Friends Youth Tee Green,Google,Apparel,14,1,14
20210122,9196442,Stan and Friends Toddler Tee Green,Google,Apparel,14,1,14
20210122,9196440,Stan and Friends Toddler Tee Green,Google,Apparel,14,1,14
20210122,9196270,Google Mural Sticker Sheet,Google,Small Goods,2,2,5
20210122,9184916,Google Crewneck Sweatshirt Navy,Google,Uncategorized Items,44,1,44
20210122,9188208,Google Packable Bag Black,Google,Bags,16,1,16
20210122,9195946,Google Campus Bike Carry Pouch,Google,Bags,6,1,6
20210122,9196705,Google Yellow YoYo,Google,New,3,2,6
20210122,9195927,Google Blue Kids Sunglasses,Google,Accessories,4,1,4
20210122,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20210122,9180867,Google Frisbee,Google,Shop by Brand,1,1,1
20210122,9188315,Google Magnet,Google,Accessories,6,1,6
20210122,9195739,Google Dino Game Tee,Google,Apparel,32,1,32
20210122,9188209,Google Mesh Bag Blue,Google,Bags,5,1,5
20210122,9196380,Google Mural Sticky Note Pad,Google,Office,11,1,11
20210122,9199082,Google Land & Sea Tote Bag,Google,Bags,16,1,16
20210122,9184830,Google Light Pen Red,Google,,2,3,5
20210122,9195835,Google Campus Bike Corkbase Mug Blue,Google,Lifestyle,14,1,14
20210122,9196382,Google Mural Tote,Google,Bags,14,1,14
20210122,9196738,Google Cork Base Tumbler,Google,New,22,1,22
20210122,9195936,Google Color Block Notebook,Google,Stationery,10,1,10
20210122,9184829,Google Light Pen Blue,Google,Writing Instruments,2,1,2
20210122,9196617,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210122,9197456,Google Super G Tumbler (Red Lid),,Lifestyle,22,1,22
20210122,9195945,Google Campus Bike Tote Navy,Google,Bags,9,1,9
20201104,9195130,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201104,9195553,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,1,18
20201104,9196778,Google Sherpa Vest Black,Google,Apparel,63,1,63
20201104,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,1,16
20201104,9195130,Google Zip Hoodie F/C,Google,,48,2,96
20201104,9188227,Google Flat Front Bag Grey,Google,Bags,24,1,24
20201104,9196647,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20201104,9196405,Android Garden Tee Orange,Android,Apparel,16,1,16
20201104,9195553,Google Unisex Eco Tee Black,Google,Uncategorized Items,22,1,22
20201104,9195551,Google Unisex Eco Tee Black,Google,Uncategorized Items,18,1,18
20201104,9184980,Android Small Trace Journal Black,Android,Notebooks & Journals,5,1,5
20201104,9195127,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201104,9195292,Google Canteen Bottle Black,Google,Drinkware,24,1,24
20201104,9195830,Google Glass Bottle,Google,Lifestyle,23,1,23
20201104,9195130,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201104,9196832,Android Pocket Onesie Navy,Android,Apparel,18,1,18
20201104,9196641,Google Toddler Tee White,Google,Apparel,19,1,19
20201104,9197992,Google Jotter Task Pad,Google,Shop by Brand,2,1,2
20201104,9196802,Android Iconic Pin,Android,New,3,1,3
20201104,9188233,Google Phone Stand Bamboo,Google,Accessories,4,1,4
20201104,9196912,#IamRemarkable Ladies T-Shirt,#IamRemarkable,Apparel,10,1,10
20201104,9196902,#IamRemarkable Journal,#IamRemarkable,Stationery,6,1,6
20201104,9197329,#IamRemarkable Pen,,Writing Instruments,14,1,14
20201104,9196381,Google Mural Notebook,Google,Office,15,1,15
20201104,9196416,Google Beekeepers Tee Mint,Google,Apparel,14,1,14
20201104,9195844,Google Pen Lilac,Google,Stationery,1,1,1
20201104,9197329,#IamRemarkable Pen,,Writing Instruments,14,1,14
20201104,9196912,#IamRemarkable Ladies T-Shirt,#IamRemarkable,Apparel,10,1,10
20201104,9196902,#IamRemarkable Journal,#IamRemarkable,Stationery,6,1,6
20201104,9195842,Google Pen Bright Blue,Google,Stationery,1,1,1
20201104,9199077,Google Land & Sea Women's Eco Tee,Google,Apparel,20,1,20
20201104,9199084,Google Land & Sea Journal Set,Google,Google,12,1,12
20201104,9180826,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9180825,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9180827,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9197406,Google SF Campus Unisex Tee,Google,Clearance,14,1,14
20201104,9198448,Daddy Works at Google Book,,Small Goods,16,1,16
20201104,9188233,Google Phone Stand Bamboo,Google,Accessories,4,1,4
20201104,9196864,Google Cork Pencil Pouch,Google,New,8,1,8
20201104,9195126,Google Zip Hoodie F/C,Google,Apparel,60,1,60
20201104,9199127,Google Blue Stojo Cup,Google,Shop by Brand,25,1,25
20201104,9197810,Supernatural Paper Backpack,Google,Bags,58,1,58
20201104,9196982,Google Chicago Campus Unisex Tee,Google,Campus Collection,14,1,14
20201104,9197348,Google Boulder Campus Unisex Tee,Google,Clearance,14,1,14
20201104,9197592,Google Kirkland Campus Unisex Tee,Google,Clearance,14,1,14
20201104,9196959,Google NYC Campus Ladies Tee,Google,Campus Collection,14,1,14
20201104,9195830,Google Glass Bottle,Google,Lifestyle,18,2,37
20201104,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,2,32
20201104,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20201104,9196862,Google Black Cork Journal,Google,New,10,2,19
20201104,9196859,Google Recycled Pen Black,Google,,2,2,3
20201104,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,2,32
20201104,9195799,YouTube Icon Tee Grey,YouTube,Apparel,18,1,18
20201104,9196866,Google ApPeel Journal Red,Google,New,15,1,15
20201104,9188315,Google Magnet,Google,Accessories,6,6,38
20201104,9199131,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201104,9195882,Unisex Google Pocket Tee Grey,Google,Apparel,16,1,16
20201104,9190330,Google Crew Socks,Google,Apparel,13,2,26
20201104,9195844,Google Pen Lilac,Google,Stationery,1,1,1
20201104,9196798,Android Iconic Pen,Android,New,1,1,1
20201104,9188200,Google Pen Grey,Google,Office,1,1,1
20201104,9197022,Google Austin Campus Zip Hoodie,Google,Campus Collection,32,1,32
20201104,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201104,9185002,Google Large Standard Journal Grey,Google,Office,13,1,13
20201104,9196862,Google Black Cork Journal,Google,New,10,1,10
20201104,9196676,Google Speckled Beanie Grey,Google,New,16,1,16
20201104,9199127,Google Blue Stojo Cup,Google,Shop by Brand,20,1,20
20201104,9195129,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201104,9196381,Google Mural Notebook,Google,Office,15,1,15
20201104,9195831,Google Campus Bike Bottle,Google,Lifestyle,22,1,22
20201104,9198825,Mural Food Container,,Lifestyle,33,1,33
20201104,9195265,Google Incognito Flap Pack,Google,Bags,60,1,60
20201104,9199084,Google Land & Sea Journal Set,Google,Google,12,1,12
20201104,9195949,Google Crew Combed Cotton Sock,Google,Apparel,17,1,17
20201104,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,25,1,25
20201104,9180823,Google Mini Kick Ball,Google,Fun,2,1,2
20201104,9180865,Google Metallic Notebook Set,Google,Office,6,2,12
20201104,9196785,Google Keychain,Google,New,8,1,8
20201104,9195830,Google Glass Bottle,Google,Lifestyle,23,1,23
20201104,9197975,Google Sunnyvale Campus Ladies Tee,Google,Campus Collection,14,1,14
20201104,9195937,Google Confetti Task Pad,Google,Office,6,1,6
20201104,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201104,9188221,Google Utility Bag Grey,Google,Bags,6,1,6
20201104,9197953,Google Sunnyvale Campus Bottle,Google,Campus Collection,11,1,11
20201104,9199079,Google Land & Sea Women's Eco Tee,Google,Apparel,20,1,20
20201104,9196932,Google Cambridge Campus Ladies Tee,Google,Campus Collection,14,1,14
20201104,9196923,Google Cambridge Campus Bottle,Google,Campus Collection,11,1,11
20201104,9196870,Google Sustainable Pencil Pouch,Google,Clearance,8,1,8
20201104,9195936,Google Color Block Notebook,Google,Stationery,10,1,10
20201104,9196648,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201104,9199077,Google Land & Sea Women's Eco Tee,Google,Apparel,20,1,20
20201104,9188189,Google 16 oz Tumbler Blue,Google,Drinkware,10,1,10
20201104,9188203,Google Clear Pen 4-Pack,Google,Office,3,1,3
20201104,9180867,Google Frisbee,Google,Shop by Brand,1,1,1
20201104,9180826,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9180825,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9195949,Google Crew Combed Cotton Sock,Google,Apparel,14,1,14
20201104,9196693,Google Youth Hero Tee Grey,Google,Apparel,19,1,19
20201104,9180827,Google Sunglasses,Google,Uncategorized Items,3,1,3
20201104,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20201104,9197992,Google Jotter Task Pad,Google,Shop by Brand,3,1,3
20201104,9196912,#IamRemarkable Ladies T-Shirt,#IamRemarkable,Apparel,12,1,12
20201104,9196858,Google Recycled Writing Set,Google,Clearance,4,1,4
20201104,9199084,Google Land & Sea Journal Set,Google,Google,15,1,15
20201104,9184988,Google Emoji Sticker Pack,Google,Accessories,5,1,5
20201104,9196960,Google NYC Campus Ladies Tee,Google,Campus Collection,18,1,18
20201104,9196270,Google Mural Sticker Sheet,Google,Small Goods,3,1,3
20201104,9196269,Google Pride Sticker,Google,Shop by Brand,1,1,1
20201104,9196390,Supernatural Paper Tote,Google,Bags,28,1,28
20201104,9196950,Google NYC Campus Mug,Google,Campus Collection,8,1,8
20201219,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201219,9196917,#IamRemarkable Unisex Hoodie,#IamRemarkable,Apparel,32,1,32
20201219,9196608,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201219,9195928,Google Premium Sunglasses,Google,Accessories,11,12,134
20201219,9185155,Google Crewneck Sweatshirt Grey,Google,Uncategorized Items,44,1,44
20201219,(not set),(not set),(not set),(not set),,,
20201219,9197718,Google Incognito Zip Pack,Google,Bags,61,1,61
20201219,9197004,Google Austin Campus Mug,Google,Campus Collection,7,1,7
20201219,9195127,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201219,9200364,White Google Shoreline Bottle,Google Cloud,Shop by Brand,21,1,21
20201219,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201219,9195831,Google Campus Bike Bottle,Google,,22,3,65
20201219,9197759,Google Incognito Techpack V2,Google,Bags,88,1,88
20201219,9196652,Google Heathered Pom Beanie,Google,New,15,1,15
20201219,9196652,Google Heathered Pom Beanie,Google,New,15,1,15
20201219,9195798,YouTube Icon Tee Grey,YouTube,Apparel,22,1,22
20201219,9196637,Google Red Speckled Tee,Google,Apparel,30,1,30
20201219,9199125,Google Land & Sea Mug,Google,Shop by Brand,14,1,14
20201219,9199125,Google Land & Sea Mug,Google,Shop by Brand,14,1,14
